experiment,seed,evaluations,best_nrmse
BARENTS,9,120,0.7062516303328936
BARENTS,9,128,0.7062516303328936
BARENTS,9,136,0.6761793624694306
BARENTS,9,144,0.6761793624694306
BARENTS,9,152,0.5143064908018236
BARENTS,9,160,0.3144535933483874
BARENTS,9,168,0.3144535933483874
BARENTS,9,176,0.3144535933483874
BARENTS,9,184,0.2682651548244694
BARENTS,9,192,0.2682651548244694
BARENTS,9,200,0.1956724756729193
BARENTS,9,208,0.1956724756729193
BARENTS,9,216,0.1956724756729193
BARENTS,9,224,0.1956724756729193
BARENTS,9,240,0.1956724756729193
BARENTS,9,248,0.1956724756729193
BARENTS,9,256,0.1956724756729193
BARENTS,9,272,0.1949106103000938
BARENTS,9,280,0.1949106103000938
BARENTS,9,296,0.18874378161087202
BARENTS,9,312,0.18874378161087202
BARENTS,9,320,0.18574035630441244
BARENTS,9,336,0.17684144529242996
BARENTS,9,352,0.17269596177769675
BARENTS,9,368,0.1632584904555028
BARENTS,9,384,0.15956135631958765
BARENTS,9,400,0.1582001776734063
BARENTS,9,416,0.1432375599655054
BARENTS,9,440,0.10704615972378352
BARENTS,9,456,0.10094169072332083
BARENTS,9,480,0.09470569992017734
BARENTS,9,504,0.05157858113651502
BARENTS,9,520,0.036364783930274196
BARENTS,9,544,0.036364783930274196
BARENTS,9,568,0.0356833078065888
BARENTS,9,600,0.025758946138119063
BARENTS,9,624,0.01881895487723014
BARENTS,9,648,0.016546941116328328
BARENTS,9,680,0.016546941116328328
BARENTS,9,712,0.01627850564900253
BARENTS,9,744,0.015898821849845476
BARENTS,9,776,0.015116060631363167
BARENTS,9,816,0.013927732705217941
BARENTS,9,848,0.012860533771760389
BARENTS,9,888,0.006083026009278042
BARENTS,9,928,0.006083026009278042
BARENTS,9,968,0.005548929976436398
BARENTS,9,1016,0.0024238051199873775
BARENTS,9,1056,0.002095444996744286
BARENTS,9,1104,0.002095444996744286
BARENTS,9,1152,0.001433578479044407
BARENTS,9,1208,0.0010979768436707622
BARENTS,9,1264,0.0009141220573483399
BARENTS,9,1320,0.0009141220573483399
BARENTS,9,1376,0.0009089532237737886
BARENTS,9,1440,0.0009040498254612007
BARENTS,9,1504,0.000902810160275586
PAPA,0,8,1.674226274985007
PAPA,0,16,0.8824590492387665
PAPA,0,24,0.8824590492387665
PAPA,0,32,0.8824590492387665
PAPA,0,40,0.8824590492387665
PAPA,0,48,0.8824590492387665
PAPA,0,56,0.6795407262586151
PAPA,0,64,0.6795407262586151
PAPA,0,72,0.6036165820935928
PAPA,0,80,0.6036165820935928
PAPA,0,88,0.6036165820935928
PAPA,0,96,0.6036165820935928
PAPA,0,104,0.6036165820935928
PAPA,0,112,0.6036165820935928
PAPA,0,120,0.6036165820935928
PAPA,0,128,0.6036165820935928
PAPA,0,136,0.6036165820935928
PAPA,0,144,0.6036165820935928
PAPA,0,152,0.6036165820935928
PAPA,0,160,0.6036165820935928
PAPA,0,168,0.6036165820935928
PAPA,0,176,0.6036165820935928
PAPA,0,184,0.5264496437332076
PAPA,0,192,0.5264496437332076
PAPA,0,200,0.5264496437332076
PAPA,0,208,0.5264496437332076
PAPA,0,216,0.5264496437332076
PAPA,0,232,0.5077105860221233
PAPA,0,240,0.5077105860221233
PAPA,0,248,0.5077105860221233
PAPA,0,264,0.3763156113950405
PAPA,0,272,0.2992666856045482
PAPA,0,288,0.2992666856045482
PAPA,0,304,0.2992666856045482
PAPA,0,312,0.2992666856045482
PAPA,0,328,0.2992666856045482
PAPA,0,344,0.2992666856045482
PAPA,0,360,0.2992666856045482
PAPA,0,376,0.27807149854201174
PAPA,0,400,0.27807149854201174
PAPA,0,416,0.25881866201041426
PAPA,0,432,0.25881866201041426
PAPA,0,456,0.2132706564247221
PAPA,0,480,0.20890512756345364
PAPA,0,504,0.19665972332663975
PAPA,0,520,0.19612353904714155
PAPA,0,552,0.17980980046361833
PAPA,0,576,0.16080420380264157
PAPA,0,600,0.13528465009936427
PAPA,0,632,0.10188006862445889
PAPA,0,656,0.08508733263621462
PAPA,0,688,0.08322032131165559
PAPA,0,720,0.07493319152817457
PAPA,0,760,0.06669857902858066
PAPA,0,792,0.06097204293055427
PAPA,0,832,0.05484341991262272
PAPA,0,872,0.05071540200495584
PAPA,0,912,0.0440517965290357
PAPA,0,952,0.043868684072161164
PAPA,0,1000,0.04342558381388297
PAPA,0,1040,0.03929095065309697
PAPA,0,1096,0.025374809297762948
PAPA,0,1144,0.01808576564778418
PAPA,0,1200,0.010651929173841163
PAPA,0,1256,0.00715167628962168
PAPA,0,1312,0.006099249177107751
PAPA,0,1376,0.0036774539518007712
PAPA,0,1440,0.0024188827262528047
PAPA,0,1504,0.001807573867693179
PAPA,0,1576,0.0011922602621399997
PAPA,0,1648,0.000935533624650155
PAPA,0,1728,0.00023804521064114568
PAPA,0,1808,0.00023804521064114568
PAPA,0,1896,0.00013837022995547607
PAPA,1,8,1.1737391236705454
PAPA,1,16,0.7276129597271244
PAPA,1,24,0.7276129597271244
PAPA,1,32,0.7225904063497061
PAPA,1,40,0.7225904063497061
PAPA,1,48,0.7225904063497061
PAPA,1,56,0.7169611750723354
PAPA,1,64,0.7169611750723354
PAPA,1,72,0.617858258655091
PAPA,1,80,0.617858258655091
PAPA,1,88,0.617858258655091
PAPA,1,96,0.617858258655091
PAPA,1,104,0.617858258655091
PAPA,1,112,0.617858258655091
PAPA,1,120,0.617858258655091
PAPA,1,128,0.617858258655091
PAPA,1,136,0.617858258655091
PAPA,1,144,0.617858258655091
PAPA,1,152,0.617858258655091
PAPA,1,160,0.617858258655091
PAPA,1,168,0.617858258655091
PAPA,1,176,0.617858258655091
PAPA,1,184,0.617858258655091
PAPA,1,192,0.617858258655091
PAPA,1,200,0.617858258655091
PAPA,1,208,0.617858258655091
PAPA,1,216,0.617858258655091
PAPA,1,224,0.6018800310892769
PAPA,1,240,0.5536440826205273
PAPA,1,248,0.48550946824325303
PAPA,1,256,0.46689164837350267
PAPA,1,272,0.41995407517654415
PAPA,1,280,0.32691419666580424
PAPA,1,296,0.3204260180065991
PAPA,1,312,0.3204260180065991
PAPA,1,328,0.2596150977093728
PAPA,1,336,0.24699290470310772
PAPA,1,352,0.2024152738710322
PAPA,1,376,0.19516963576999735
PAPA,1,392,0.19516963576999735
PAPA,1,408,0.19516963576999735
PAPA,1,424,0.19516963576999735
PAPA,1,448,0.19516963576999735
PAPA,1,464,0.19516963576999735
PAPA,1,488,0.13774419408521013
PAPA,1,512,0.12345864495144351
PAPA,1,536,0.10548700643307901
PAPA,1,560,0.08160884195767892
PAPA,1,584,0.08160884195767892
PAPA,1,608,0.07998507770766984
PAPA,1,640,0.07448834344220374
PAPA,1,672,0.05844248492172477
PAPA,1,704,0.05752795493861624
PAPA,1,736,0.051526750060448656
PAPA,1,768,0.04792224388759621
PAPA,1,800,0.04742972417782051
PAPA,1,840,0.04738295857882467
PAPA,1,880,0.04664086530783954
PAPA,1,920,0.04602376306550345
PAPA,1,960,0.04570873250481758
PAPA,1,1008,0.045171260427845944
PAPA,1,1048,0.04452782714596009
PAPA,1,1096,0.04452782714596009
PAPA,1,1152,0.04430232354548781
PAPA,1,1200,0.043524162094601464
PAPA,1,1256,0.04309411155575656
PAPA,1,1320,0.04293211641047139
PAPA,1,1376,0.04280154691377168
PAPA,1,1440,0.04274193776017483
PAPA,1,1512,0.04271873729529113
PAPA,1,1576,0.04271873729529113
PAPA,1,1648,0.0427154418506806
PAPA,1,1728,0.04271069060396773
PAPA,10,8,0.9293848544485547
PAPA,10,16,0.8095716980935205
PAPA,10,24,0.8095716980935205
PAPA,10,32,0.8095716980935205
PAPA,10,40,0.8095716980935205
PAPA,10,48,0.8095716980935205
PAPA,10,56,0.8095716980935205
PAPA,10,64,0.8095716980935205
PAPA,10,72,0.8095716980935205
PAPA,10,80,0.7438451307596234
PAPA,10,88,0.7438451307596234
PAPA,10,96,0.7438451307596234
PAPA,10,104,0.7438451307596234
PAPA,10,112,0.7438451307596234
PAPA,10,120,0.6475491966182231
PAPA,10,128,0.6475491966182231
PAPA,10,136,0.5282137052284284
PAPA,10,144,0.5282137052284284
PAPA,10,152,0.5282137052284284
PAPA,10,160,0.5282137052284284
PAPA,10,168,0.5282137052284284
PAPA,10,176,0.49516090167320526
PAPA,10,184,0.49516090167320526
PAPA,10,192,0.49516090167320526
PAPA,10,200,0.49516090167320526
PAPA,10,208,0.49516090167320526
PAPA,10,216,0.49005499610520276
PAPA,10,224,0.4891962323785662
PAPA,10,232,0.4746581643900113
PAPA,10,240,0.4746581643900113
PAPA,10,256,0.4103232136658403
PAPA,10,264,0.4103232136658403
PAPA,10,280,0.4103232136658403
PAPA,10,288,0.4103232136658403
PAPA,10,304,0.39577646481127987
PAPA,10,312,0.38485098441554527
PAPA,10,328,0.33094000873448337
PAPA,10,344,0.23654379312725493
PAPA,10,352,0.13616486257515406
PAPA,10,368,0.13616486257515406
PAPA,10,384,0.1198307609160519
PAPA,10,400,0.0947988593336795
PAPA,10,424,0.05992786159272653
PAPA,10,440,0.057543377946826575
PAPA,10,456,0.057543377946826575
PAPA,10,480,0.04948394850687434
PAPA,10,496,0.049320908174312644
PAPA,10,520,0.048360536067507356
PAPA,10,544,0.04763854371049094
PAPA,10,568,0.04763854371049094
PAPA,10,592,0.04573922887079983
PAPA,10,616,0.043518733738933495
PAPA,10,640,0.043518733738933495
PAPA,10,672,0.043454460105441725
PAPA,10,696,0.043454460105441725
PAPA,10,728,0.0428380966034645
PAPA,10,760,0.042366325509475104
PAPA,10,792,0.04235664545876526
PAPA,10,824,0.04235664545876526
PAPA,10,864,0.04235664545876526
PAPA,10,896,0.04228974285320492
PAPA,10,936,0.042227316621097535
PAPA,10,976,0.04207677668857766
PAPA,10,1024,0.04207677668857766
PAPA,10,1064,0.04204362193238221
PAPA,10,1112,0.042035748685722144
PAPA,10,1160,0.04203486333049654
PAPA,10,1208,0.04203416682976365
PAPA,11,8,0.6817904822553874
PAPA,11,16,0.6817904822553874
PAPA,11,24,0.6817904822553874
PAPA,11,32,0.6817904822553874
PAPA,11,40,0.6817904822553874
PAPA,11,48,0.6817904822553874
PAPA,11,56,0.6817904822553874
PAPA,11,64,0.6817904822553874
PAPA,11,72,0.6817904822553874
PAPA,11,80,0.6817904822553874
PAPA,11,88,0.6817904822553874
PAPA,11,96,0.6817904822553874
PAPA,11,104,0.6817904822553874
PAPA,11,112,0.6817904822553874
PAPA,11,120,0.6817904822553874
PAPA,11,128,0.6817904822553874
PAPA,11,136,0.6817904822553874
PAPA,11,144,0.6817904822553874
PAPA,11,152,0.6817904822553874
PAPA,11,160,0.6817904822553874
PAPA,11,168,0.6817904822553874
PAPA,11,176,0.6817904822553874
PAPA,11,184,0.6817904822553874
PAPA,11,192,0.6817904822553874
PAPA,11,200,0.6817904822553874
PAPA,11,208,0.6817904822553874
PAPA,11,224,0.6817904822553874
PAPA,11,232,0.6817904822553874
PAPA,11,240,0.6817904822553874
PAPA,11,256,0.6817904822553874
PAPA,11,264,0.6817904822553874
PAPA,11,272,0.6817904822553874
PAPA,11,288,0.6817904822553874
PAPA,11,304,0.5464110925114288
PAPA,11,312,0.5464110925114288
PAPA,11,328,0.5464110925114288
PAPA,11,344,0.41894648122443556
PAPA,11,360,0.41894648122443556
PAPA,11,376,0.41894648122443556
PAPA,11,392,0.31944891815161236
PAPA,11,408,0.29265642964920563
PAPA,11,424,0.21365154509413495
PAPA,11,448,0.21365154509413495
PAPA,11,464,0.21365154509413495
PAPA,11,488,0.1788682037079448
PAPA,11,504,0.1698902507569277
PAPA,11,528,0.15953227270654144
PAPA,11,552,0.13417337692402298
PAPA,11,576,0.10519362685000698
PAPA,11,608,0.05433067964589873
PAPA,11,632,0.05433067964589873
PAPA,11,656,0.05433067964589873
PAPA,11,688,0.05392896855026095
PAPA,11,720,0.04550706698553821
PAPA,11,752,0.04550706698553821
PAPA,11,784,0.04550706698553821
PAPA,11,824,0.04550706698553821
PAPA,11,856,0.045153848154095004
PAPA,11,896,0.04477829944954986
PAPA,11,936,0.0444553497772833
PAPA,11,976,0.0444553497772833
PAPA,11,1024,0.0441273819125542
PAPA,11,1064,0.042916953372082775
PAPA,11,1112,0.042916953372082775
PAPA,11,1160,0.042821103733214225
PAPA,11,1216,0.0427427039012055
PAPA,11,1272,0.042730962852544505
PAPA,11,1328,0.04271535939345679
PAPA,11,1384,0.04271535939345679
PAPA,11,1448,0.04271304897471874
PAPA,12,8,2.0393833239424617
PAPA,12,16,1.326726346746158
PAPA,12,24,1.326726346746158
PAPA,12,32,0.8388173407086801
PAPA,12,40,0.8388173407086801
PAPA,12,48,0.8388173407086801
PAPA,12,56,0.8388173407086801
PAPA,12,64,0.8388173407086801
PAPA,12,72,0.8388173407086801
PAPA,12,80,0.8388173407086801
PAPA,12,88,0.8285641042433121
PAPA,12,96,0.7963335910500909
PAPA,12,104,0.7963335910500909
PAPA,12,112,0.7963335910500909
PAPA,12,120,0.7963335910500909
PAPA,12,128,0.7157554185534454
PAPA,12,136,0.7107769830752478
PAPA,12,144,0.595478574748236
PAPA,12,152,0.595478574748236
PAPA,12,160,0.595478574748236
PAPA,12,168,0.595478574748236
PAPA,12,176,0.595478574748236
PAPA,12,184,0.5595944465546882
PAPA,12,192,0.5595944465546882
PAPA,12,200,0.5595944465546882
PAPA,12,208,0.5407901225496888
PAPA,12,216,0.5117020448534904
PAPA,12,224,0.4584186637785854
PAPA,12,232,0.4584186637785854
PAPA,12,248,0.3838214072747873
PAPA,12,256,0.3838214072747873
PAPA,12,272,0.3838214072747873
PAPA,12,280,0.3838214072747873
PAPA,12,296,0.3838214072747873
PAPA,12,304,0.3838214072747873
PAPA,12,320,0.3711472029449774
PAPA,12,336,0.3252355512968768
PAPA,12,352,0.2890257781087703
PAPA,12,368,0.24714453392547556
PAPA,12,384,0.24047637799613694
PAPA,12,400,0.21709246638367874
PAPA,12,416,0.20690638060583041
PAPA,12,440,0.20690638060583041
PAPA,12,456,0.20690638060583041
PAPA,12,480,0.16425082752389059
PAPA,12,504,0.1386108669658866
PAPA,12,520,0.10633681185088514
PAPA,12,544,0.10374729752238193
PAPA,12,576,0.09946511992273671
PAPA,12,600,0.07948521406745146
PAPA,12,624,0.07948521406745146
PAPA,12,656,0.07090837403118712
PAPA,12,680,0.06433720326166065
PAPA,12,712,0.058325960724392764
PAPA,12,744,0.05356321110660134
PAPA,12,784,0.05252552042534804
PAPA,12,816,0.05161222162682136
PAPA,12,856,0.05005170979079906
PAPA,12,896,0.05000189972022272
PAPA,12,936,0.04850348632462065
PAPA,12,976,0.04608759746165583
PAPA,12,1024,0.045435975588348436
PAPA,12,1064,0.0449143673413932
PAPA,12,1112,0.04390883870164354
PAPA,12,1168,0.04304570673661875
PAPA,12,1216,0.04278171824798878
PAPA,12,1272,0.04278171824798878
PAPA,12,1336,0.042730610821438704
PAPA,12,1392,0.04271671138001115
PAPA,12,1456,0.04271671138001115
PAPA,12,1520,0.04271671138001115
PAPA,12,1592,0.042716690005486474
PAPA,13,8,2.1226957764424834
PAPA,13,16,1.214733918980872
PAPA,13,24,1.214733918980872
PAPA,13,32,1.214733918980872
PAPA,13,40,0.7533516744283181
PAPA,13,48,0.7533516744283181
PAPA,13,56,0.7533516744283181
PAPA,13,64,0.7533516744283181
PAPA,13,72,0.7533516744283181
PAPA,13,80,0.7533516744283181
PAPA,13,88,0.7533516744283181
PAPA,13,96,0.6332917000567946
PAPA,13,104,0.6332917000567946
PAPA,13,112,0.5798823717931293
PAPA,13,120,0.5798823717931293
PAPA,13,128,0.5798823717931293
PAPA,13,136,0.5798823717931293
PAPA,13,144,0.5144227759380113
PAPA,13,152,0.5144227759380113
PAPA,13,160,0.5144227759380113
PAPA,13,168,0.5144227759380113
PAPA,13,176,0.5144227759380113
PAPA,13,184,0.5144227759380113
PAPA,13,192,0.5144227759380113
PAPA,13,208,0.5144227759380113
PAPA,13,216,0.5144227759380113
PAPA,13,224,0.5057166889461417
PAPA,13,232,0.4258851663456194
PAPA,13,248,0.4258851663456194
PAPA,13,256,0.4258851663456194
PAPA,13,272,0.4258851663456194
PAPA,13,288,0.4258851663456194
PAPA,13,296,0.4258851663456194
PAPA,13,312,0.4258851663456194
PAPA,13,328,0.39662725036225865
PAPA,13,344,0.34847452436183934
PAPA,13,360,0.34847452436183934
PAPA,13,376,0.34847452436183934
PAPA,13,392,0.34847452436183934
PAPA,13,416,0.27191622203421145
PAPA,13,432,0.27191622203421145
PAPA,13,456,0.24146337039953925
PAPA,13,480,0.20529639400325658
PAPA,13,496,0.18263506202659033
PAPA,13,520,0.1798899193292138
PAPA,13,552,0.16826784880164258
PAPA,13,576,0.1400439036517149
PAPA,13,600,0.13170818641279455
PAPA,13,632,0.1250425526530813
PAPA,13,664,0.08320668307843729
PAPA,13,696,0.08320668307843729
PAPA,13,728,0.07597412831781111
PAPA,13,760,0.0597705163911901
PAPA,13,800,0.05642790790338025
PAPA,13,840,0.04998694504659408
PAPA,13,880,0.04998694504659408
PAPA,13,920,0.0499029667486933
PAPA,13,968,0.04912584275712146
PAPA,13,1008,0.04912584275712146
PAPA,13,1056,0.048930784810503336
PAPA,13,1112,0.048930784810503336
PAPA,13,1168,0.048596591851189704
PAPA,13,1224,0.04839678051470893
PAPA,13,1280,0.048292861558244464
PAPA,13,1344,0.048214840083597006
PAPA,13,1408,0.047774844515368876
PAPA,13,1472,0.04726424018378969
PAPA,13,1544,0.045857661177766976
PAPA,13,1616,0.04464470549930962
PAPA,13,1696,0.044493973573194755
PAPA,13,1776,0.044410331781137756
PAPA,13,1864,0.04431242741527304
PAPA,13,1952,0.04430805812485941
PAPA,13,2048,0.04430441476859734
PAPA,13,2144,0.04429462002238386
PAPA,14,8,3.03716954451613
PAPA,14,16,2.2258286077377636
PAPA,14,24,2.206225167749108
PAPA,14,32,1.5955485476589333
PAPA,14,40,1.3744146575380107
PAPA,14,48,0.8720425290462002
PAPA,14,56,0.8720425290462002
PAPA,14,64,0.774943681234989
PAPA,14,72,0.6438136601312485
PAPA,14,80,0.6438136601312485
PAPA,14,88,0.6438136601312485
PAPA,14,96,0.6438136601312485
PAPA,14,104,0.5546979955822718
PAPA,14,112,0.5546979955822718
PAPA,14,120,0.5546979955822718
PAPA,14,128,0.5546979955822718
PAPA,14,136,0.5546979955822718
PAPA,14,144,0.5546979955822718
PAPA,14,152,0.5546979955822718
PAPA,14,160,0.5546979955822718
PAPA,14,168,0.5546979955822718
PAPA,14,176,0.5546979955822718
PAPA,14,184,0.5140471219496445
PAPA,14,192,0.5140471219496445
PAPA,14,200,0.5140471219496445
PAPA,14,208,0.48155706659018843
PAPA,14,216,0.48155706659018843
PAPA,14,224,0.47538255296519016
PAPA,14,240,0.47538255296519016
PAPA,14,248,0.47538255296519016
PAPA,14,256,0.47538255296519016
PAPA,14,272,0.4570132478480192
PAPA,14,280,0.4570132478480192
PAPA,14,296,0.4570132478480192
PAPA,14,312,0.4570132478480192
PAPA,14,320,0.4570132478480192
PAPA,14,336,0.4570132478480192
PAPA,14,352,0.4418560235695483
PAPA,14,368,0.42370703911121804
PAPA,14,384,0.41323522024986914
PAPA,14,408,0.41025093165440285
PAPA,14,424,0.40244931471706186
PAPA,14,448,0.3756464860236551
PAPA,14,464,0.3428281996515218
PAPA,14,488,0.31813027010587813
PAPA,14,512,0.291797798772186
PAPA,14,536,0.2567564697924263
PAPA,14,560,0.2567564697924263
PAPA,14,584,0.2369175712756769
PAPA,14,608,0.10933436893196137
PAPA,14,640,0.1043030153390296
PAPA,14,664,0.1031187413163036
PAPA,14,696,0.06973343407419032
PAPA,14,728,0.06973343407419032
PAPA,14,760,0.06973343407419032
PAPA,14,800,0.06973343407419032
PAPA,14,832,0.06973343407419032
PAPA,14,872,0.06973343407419032
PAPA,14,912,0.06930104224049885
PAPA,14,960,0.05376893664220451
PAPA,14,1000,0.05027667298974565
PAPA,14,1048,0.05007591876653597
PAPA,14,1096,0.04988834432077354
PAPA,14,1144,0.045371925443454746
PAPA,14,1200,0.04416501825729622
PAPA,14,1256,0.04359730553854141
PAPA,14,1312,0.04294494694221671
PAPA,14,1376,0.042852277430392195
PAPA,14,1432,0.042852277430392195
PAPA,14,1504,0.04274875636609831
PAPA,14,1568,0.04271642267673611
PAPA,14,1648,0.04271193557854354
PAPA,14,1720,0.04271187891270976
PAPA,15,8,1.089350968735466
PAPA,15,16,0.8223993403719618
PAPA,15,24,0.8223993403719618
PAPA,15,32,0.8223993403719618
PAPA,15,40,0.6948904927273646
PAPA,15,48,0.6889103082955831
PAPA,15,56,0.4847279591872287
PAPA,15,64,0.4847279591872287
PAPA,15,72,0.4847279591872287
PAPA,15,80,0.4847279591872287
PAPA,15,88,0.4847279591872287
PAPA,15,96,0.4847279591872287
PAPA,15,104,0.4847279591872287
PAPA,15,112,0.4847279591872287
PAPA,15,120,0.34285237812437946
PAPA,15,128,0.34285237812437946
PAPA,15,136,0.34285237812437946
PAPA,15,144,0.34285237812437946
PAPA,15,152,0.34285237812437946
PAPA,15,160,0.34285237812437946
PAPA,15,168,0.34285237812437946
PAPA,15,176,0.34285237812437946
PAPA,15,184,0.34285237812437946
PAPA,15,192,0.34285237812437946
PAPA,15,200,0.34285237812437946
PAPA,15,216,0.34285237812437946
PAPA,15,224,0.34285237812437946
PAPA,15,232,0.34285237812437946
PAPA,15,248,0.34285237812437946
PAPA,15,256,0.29780122170686407
PAPA,15,264,0.29780122170686407
PAPA,15,280,0.2888820124219937
PAPA,15,296,0.25501963997336013
PAPA,15,304,0.25501963997336013
PAPA,15,320,0.19523760079564131
PAPA,15,336,0.1592447862851677
PAPA,15,352,0.14425314672653344
PAPA,15,368,0.14425314672653344
PAPA,15,384,0.14425314672653344
PAPA,15,400,0.12341457319161993
PAPA,15,424,0.12341457319161993
PAPA,15,440,0.10045628536590673
PAPA,15,464,0.10045628536590673
PAPA,15,488,0.08425006195455283
PAPA,15,504,0.07813213169936398
PAPA,15,528,0.06651672554014593
PAPA,15,552,0.06651672554014593
PAPA,15,584,0.05308714814823966
PAPA,15,608,0.052277056281170485
PAPA,15,640,0.04793374248124929
PAPA,15,664,0.04434403722257466
PAPA,15,696,0.038189302944285075
PAPA,15,728,0.038189302944285075
PAPA,15,760,0.03814304200837009
PAPA,15,800,0.03578865967047922
PAPA,15,840,0.03578865967047922
PAPA,15,872,0.03514227567660618
PAPA,15,920,0.0336836600114043
PAPA,15,960,0.03279212672407133
PAPA,15,1008,0.03069480050491613
PAPA,15,1048,0.0286414523795528
PAPA,15,1096,0.026029977994044703
PAPA,15,1152,0.021343165430395907
PAPA,15,1208,0.013413422453210954
PAPA,15,1264,0.011276879453725307
PAPA,15,1320,0.0075433827022109165
PAPA,15,1384,0.005433685493301816
PAPA,15,1448,0.002200605215694726
PAPA,15,1512,0.001998131626114339
PAPA,15,1584,0.0011994011816790196
PAPA,15,1656,0.0011994011816790196
PAPA,15,1736,0.0008677421549437504
PAPA,15,1816,0.0004140500860902708
PAPA,16,8,0.9302364097377277
PAPA,16,16,0.9302364097377277
PAPA,16,24,0.9302364097377277
PAPA,16,32,0.6992238993022375
PAPA,16,40,0.5670105022326226
PAPA,16,48,0.5363566599844788
PAPA,16,56,0.5363566599844788
PAPA,16,64,0.5363566599844788
PAPA,16,72,0.5363566599844788
PAPA,16,80,0.5363566599844788
PAPA,16,88,0.5363566599844788
PAPA,16,96,0.5363566599844788
PAPA,16,104,0.5363566599844788
PAPA,16,112,0.5363566599844788
PAPA,16,120,0.5363566599844788
PAPA,16,128,0.5363566599844788
PAPA,16,136,0.4885838402429174
PAPA,16,144,0.4885838402429174
PAPA,16,152,0.4885838402429174
PAPA,16,160,0.4885838402429174
PAPA,16,168,0.4885838402429174
PAPA,16,176,0.47151207132455764
PAPA,16,184,0.47151207132455764
PAPA,16,192,0.47151207132455764
PAPA,16,200,0.47151207132455764
PAPA,16,208,0.47151207132455764
PAPA,16,216,0.4465329384763503
PAPA,16,232,0.4054186522309799
PAPA,16,240,0.3622432531617003
PAPA,16,248,0.3622432531617003
PAPA,16,264,0.34764686070900597
PAPA,16,272,0.34764686070900597
PAPA,16,288,0.33082986855159346
PAPA,16,304,0.33048120513744395
PAPA,16,312,0.3142022722054538
PAPA,16,328,0.3142022722054538
PAPA,16,344,0.27081499374635254
PAPA,16,360,0.1556348550136007
PAPA,16,376,0.14793595693731096
PAPA,16,392,0.11559076128642351
PAPA,16,416,0.11559076128642351
PAPA,16,432,0.11559076128642351
PAPA,16,448,0.11559076128642351
PAPA,16,472,0.1150681341188552
PAPA,16,496,0.08729245998920675
PAPA,16,520,0.08228449730022455
PAPA,16,544,0.069159579281238
PAPA,16,568,0.06529856040625141
PAPA,16,592,0.05578129975817353
PAPA,16,624,0.05578129975817353
PAPA,16,648,0.05192614361719261
PAPA,16,680,0.04979890057344798
PAPA,16,712,0.04787934741952298
PAPA,16,744,0.04289836042413497
PAPA,16,776,0.04289836042413497
PAPA,16,816,0.03796454794671926
PAPA,16,856,0.03745630560989163
PAPA,16,888,0.03457085784738579
PAPA,16,936,0.03340051748818866
PAPA,16,976,0.03340051748818866
PAPA,16,1024,0.033124263308561996
PAPA,16,1072,0.032537588078162524
PAPA,16,1120,0.03222561137941057
PAPA,16,1168,0.032180828668126917
PAPA,16,1224,0.032164424762386665
PAPA,16,1280,0.032147018314760065
PAPA,16,1344,0.032142400717028466
PAPA,16,1400,0.03212561488572115
PAPA,16,1472,0.03212561488572115
PAPA,16,1536,0.03212405539592361
PAPA,16,1608,0.03212333270327587
PAPA,16,1680,0.03212333270327587
PAPA,16,1760,0.03212333270327587
PAPA,17,8,0.9032619959433387
PAPA,17,16,0.8881246793730198
PAPA,17,24,0.7017299758303368
PAPA,17,32,0.7017299758303368
PAPA,17,40,0.7017299758303368
PAPA,17,48,0.6639510313376826
PAPA,17,56,0.5831915170994354
PAPA,17,64,0.5831915170994354
PAPA,17,72,0.5831915170994354
PAPA,17,80,0.5831915170994354
PAPA,17,88,0.5831915170994354
PAPA,17,96,0.5831915170994354
PAPA,17,104,0.5831915170994354
PAPA,17,112,0.5831915170994354
PAPA,17,120,0.5831915170994354
PAPA,17,128,0.5831915170994354
PAPA,17,136,0.5005150354762603
PAPA,17,144,0.5005150354762603
PAPA,17,152,0.5005150354762603
PAPA,17,160,0.5005150354762603
PAPA,17,168,0.5005150354762603
PAPA,17,176,0.5005150354762603
PAPA,17,184,0.5005150354762603
PAPA,17,192,0.5005150354762603
PAPA,17,200,0.4838438941654102
PAPA,17,208,0.4838438941654102
PAPA,17,216,0.4440098635733658
PAPA,17,224,0.4440098635733658
PAPA,17,240,0.4440098635733658
PAPA,17,248,0.4440098635733658
PAPA,17,256,0.4440098635733658
PAPA,17,272,0.4440098635733658
PAPA,17,280,0.4440098635733658
PAPA,17,296,0.4429137390436208
PAPA,17,312,0.4225264566869375
PAPA,17,320,0.40105830724212854
PAPA,17,336,0.39059716547763235
PAPA,17,352,0.3774991963781175
PAPA,17,368,0.3160844630278296
PAPA,17,384,0.3160844630278296
PAPA,17,408,0.2767664345148221
PAPA,17,424,0.2431402481394746
PAPA,17,448,0.20935171883445153
PAPA,17,464,0.20553715340648995
PAPA,17,488,0.20553715340648995
PAPA,17,512,0.1959229505070857
PAPA,17,536,0.17933328300220963
PAPA,17,560,0.1657356990861749
PAPA,17,584,0.14409538414750656
PAPA,17,608,0.09383312196609948
PAPA,17,640,0.0858822539117761
PAPA,17,664,0.0858822539117761
PAPA,17,696,0.07931698350657912
PAPA,17,728,0.06650077559751047
PAPA,17,760,0.059405888656278785
PAPA,17,800,0.053416488876238885
PAPA,17,832,0.05123847912899212
PAPA,17,872,0.05123847912899212
PAPA,17,912,0.050336033873527114
