experiment,seed,lambda,best_nrmse,stop_gen,cap_hit,energy_transfert,tr_0,gamma_tr,lambda_temperature_0,gamma_lambda_temperature
Bay_of_Biscay,14,8,0.0385875412366658,213,False,0.16843139974684165,38.03322958743419,-0.22507148358474757,0.006964931498204646,0.14753285372552738
Bay_of_Biscay,15,8,0.0380048978962714,194,False,0.16809286111491561,27.433303490332992,-0.19610378716287358,0.006885218419882789,0.1482390266856559
Bay_of_Biscay,16,8,0.0028182757370397776,341,False,0.16679501123830526,10.396109024594432,-0.11012242572259415,0.006666023573842211,0.15000965495539462
Bay_of_Biscay,17,8,0.013201263546195087,280,False,0.16828536373172104,2.039910252311624,-0.0013219950677192116,0.006879782960136368,0.14828432218981696
Bay_of_Biscay,18,8,0.008600585892587687,270,False,0.1675117689913005,8.635851445345267,-0.09771120370989367,0.006722691394643471,0.14968703040757309
Bay_of_Biscay,19,8,0.03804456279411164,213,False,0.16831220872849195,34.104331622482505,-0.21541286176791258,0.006928395413838954,0.14787538070368905
BATS,0,8,1.7360082841038337e-05,251,False,0.1668123493769758,31.32979223626162,-0.16193187148481628,0.0066672031951043025,0.15000253607200553
BATS,1,8,1.0836249088646328e-05,280,False,0.1667985305278851,27.669827960900225,-0.15609147458497585,0.0066664059249452335,0.15000443895438076
BATS,2,8,2.7025392675686133e-05,233,False,0.16678981082012476,30.78364244658798,-0.16110573840495157,0.006667073725081507,0.14999553404598087
BATS,3,8,0.03616585206516392,344,False,0.1661896851851576,59.822645395195096,-0.20024365254285673,0.006666048405698015,0.1497804448133036
BATS,4,8,0.024052538194769747,334,False,0.16601129441948992,2.6322753812182786,-0.038256464842827465,0.00655003034478375,0.1507109437520291
BATS,5,8,0.04290600673583116,372,False,0.1704745470696159,105.45518259010849,-0.2350646911835705,0.006089498044061502,0.1561424273959483
BATS,6,8,0.04841205414421864,279,False,0.18047294069047887,201.91696085633313,-0.2495282332838786,0.007214636774955205,0.15000318589439657
BATS,7,8,0.014574999031441369,366,False,0.1609459977102647,20.55512855117969,-0.14192411714376152,0.006287658382691501,0.1510910208008365
BATS,8,8,3.0073823482923424e-05,220,False,0.16680235627852286,30.09189777146981,-0.1600356171472716,0.006665605726130477,0.15001237151108893
BATS,9,8,1.7091250274873308e-05,332,False,0.16681002862684208,19.957407508476376,-0.14073096706803695,0.006667407824857592,0.15000027388409276
BATS,10,8,0.03619250669016807,215,False,0.1660448394995681,56.45779784914133,-0.19746248811559403,0.006683819810039412,0.14958620181970467
BATS,11,8,0.04863501119967516,223,False,0.18043863947053287,197.72086405183646,-0.24853862541689728,0.007214743178761213,0.14999310478790592
BATS,12,8,0.07000975996328895,297,False,0.18970109788606837,229.43944071634473,-0.24264078659190072,0.00774406122907581,0.14894403840214915
BATS,13,8,0.0383430996744865,285,False,0.16664264227014314,77.81204240965886,-0.21744965035781377,0.0066355923776190455,0.15015609155190215
BATS,14,8,0.024052538192922957,276,False,0.16601108361994993,5.59016305501866,-0.0719437465245564,0.006550013865242201,0.15071101422379124
BATS,15,8,0.024052538409626248,252,False,0.16601093249111357,3.1362994361233127,-0.04326791187015461,0.006550205263551435,0.15070939445245166
BATS,16,8,5.3785947606190836e-05,276,False,0.16677168368703485,26.161813311794127,-0.153457221978185,0.006667994740757395,0.14998232071942966
BATS,17,8,2.833744126984158e-06,288,False,0.16679879278284432,26.794224743435358,-0.15457944455539147,0.00666709247113262,0.14999890371542526
BATS,18,8,9.83169071592748e-06,241,False,0.1667920052738136,30.36384812928637,-0.16046012614867128,0.0066666704101512216,0.15000003964143624
BATS,19,8,0.04854528105527232,194,False,0.1805171350811496,193.1240025209205,-0.24743306123250158,0.007213767497172266,0.15002324129837322
Canaries,0,8,5.594397685395506e-08,298,False,0.1668000071407797,2.379842539279095,-0.024491417344713468,0.006666998071522478,0.150000019018686
Canaries,1,8,1.754478984901074e-06,275,False,0.16679932429354255,14.238399776417175,-0.12845417756649197,0.006666919252361569,0.15000046915302712
Canaries,2,8,7.476609048928917e-07,304,False,0.1667996098533818,14.694406143103961,-0.13105121515756857,0.006666973174753625,0.15000010005213882
Canaries,3,8,2.140660416969292e-07,226,False,0.16680001245484638,4.055822076017505,-0.06505006665036364,0.006667003446943483,0.1499999705517141
Canaries,4,8,0.045868050699002585,221,False,0.17700140057445263,9.063824871074992,-0.072497572646681,0.007268099919604185,0.14849184118025002
Canaries,5,8,2.948539787752542e-07,347,False,0.166800128340178,13.913625492977186,-0.12672765687761156,0.00666700766046308,0.1499999814812405
Canaries,6,8,0.0434894275584859,155,False,0.15515983075963563,38.58577702741786,-0.24639974107200435,0.006041585521802741,0.15146185427905717
Canaries,7,8,5.156557476516696e-07,338,False,0.16679979897628128,1.3975840665681345,-0.007125055911627182,0.006666976546359238,0.1500001353194737
Canaries,8,8,0.007105582371462395,261,False,0.16682814902077597,20.496957264223756,-0.1523765023876425,0.006669887562594534,0.14998415768965193
Canaries,9,8,0.04890246742285444,237,False,0.16847743226276762,83.4168190065066,-0.24999999799091888,0.00670673817176465,0.15021160598393235
Canaries,10,8,0.03393645821494386,223,False,0.16783495941823048,33.81484336019763,-0.18051814307157,0.0065922655968128135,0.15049249498486114
Canaries,11,8,3.8596553217561767e-07,308,False,0.16679998391651515,5.371447561995819,-0.0776927803904659,0.006666994272871118,0.15000005112832768
Canaries,12,8,0.007132787669665879,344,False,0.16683496889176247,21.783264081347514,-0.15606446062244694,0.006670000289857627,0.1499854933448077
Canaries,13,8,0.007105584007609672,192,False,0.16682675556790122,18.179773620487193,-0.14642843623623614,0.006669921868203643,0.14998331237710788
Canaries,14,8,4.170268560250566e-06,252,False,0.1667984155414945,2.693016486406146,-0.04748764764600105,0.006666921533483896,0.15000007223980505
Canaries,15,8,0.0617830855615318,281,False,0.1803691009570024,126.1730890584145,-0.24567370825399734,0.0072868609128693635,0.1493944270077274
Canaries,16,8,2.129930907376184e-06,210,False,0.16679880562998056,15.429228371715618,-0.13418271302005488,0.006666965563511566,0.14999987877176651
Canaries,17,8,1.3480062253845763e-06,319,False,0.16680005114721036,14.88731674195525,-0.13257285852092093,0.006667013384317351,0.1499998764575001
Canaries,18,8,8.29523719420913e-07,245,False,0.16680040473560973,10.066616899801382,-0.11118721046891855,0.006667024752860205,0.14999993278667134
Canaries,19,8,1.782713564610617e-06,259,False,0.16679955955586506,5.1860200176527345,-0.07861611777475672,0.006667014886419478,0.1499996904597835
HOT,0,8,0.08642863477239558,318,False,0.1416065748988052,23.235195073881375,-0.11537112529099863,0.006832013598666623,0.14121362574012858
HOT,1,8,0.09460854565405362,296,False,0.13798589297834152,49.53322920706767,-0.18390883798719945,0.006836168821359114,0.14015299111726393
HOT,2,8,0.12153905157002391,209,False,0.138905282643013,40.925469064338955,-0.2338868482918029,0.005854345079725763,0.14758731642360942
HOT,3,8,0.09472846818791221,305,False,0.14787516208011026,86.98518262032603,-0.17754072507166488,0.006165877257415367,0.1477395841063016
HOT,4,8,0.14489741492610264,309,False,0.14148545260217354,294.59205126444687,-0.24797106336968192,0.006436261129891752,0.14406659529346405
HOT,5,8,0.07720574425632049,433,False,0.13790510842845255,2.0921115374033725,-0.0021169128918957503,0.005912752265194907,0.14681186534660487
HOT,6,8,0.07724154426961004,331,False,0.18729797471518184,5.034381694453455,-0.07595620489218846,0.011297002040748225,0.13062309559427385
HOT,7,8,0.13138354398957994,269,False,0.15060269648679725,13.927506104280324,-0.10724879109083779,0.006662210607555087,0.1453705006185412
HOT,8,8,0.07016384739733268,296,False,0.13144173541140042,119.37030251943621,-0.2246336919716379,0.006149094435579044,0.14289168705469396
HOT,9,8,0.13138354397887306,342,False,0.1506029760899255,49.78367725098931,-0.16552005696042568,0.006662253407800362,0.14537030969258666
HOT,10,8,0.12153905156985068,301,False,0.13890557234110962,44.312487405109366,-0.21149214540282896,0.005854354702517249,0.14758733147139125
HOT,11,8,0.11491084117016197,199,False,0.2188108192906548,47.407849976322915,-0.1487350669628476,0.015685304343043906,0.12275984227011745
HOT,12,8,0.055183323329268605,357,False,0.1789503051792562,175.57645288851748,-0.21037336359541098,0.007580350778176628,0.1473353441141046
HOT,13,8,0.05700151074931005,451,False,0.17838478883286546,266.7815856894522,-0.23003312339668563,0.007562141174742763,0.14729961186224813
HOT,14,8,0.10463154841203408,352,False,0.15568540786867407,17.98367811553293,-0.1362678417222264,0.005676342800729289,0.15464269997458652
HOT,15,8,0.11145962501276294,279,False,0.17625762900059566,31.09730414992424,-0.16129258695303006,0.005226202508879461,0.16458100550721197
HOT,16,8,0.12153905156923417,267,False,0.1389055137946334,10.80395363204646,-0.2157644343726408,0.005854345775670151,0.14758738584283693
HOT,17,8,0.12153905156923832,223,False,0.13890553150555954,15.427388077776794,-0.23171700338936155,0.005854339805630549,0.1475874404248371
HOT,18,8,0.05473996605045549,328,False,0.16701239721590327,10.325042047366633,-0.10979697514376857,0.008471654497285302,0.1388826269553047
HOT,19,8,0.12153905156919217,281,False,0.13890556984717575,14.596079943747192,-0.2229770659301833,0.005854343372029805,0.14758742444684048
MERGED,0,8,0.04657862677314532,193,False,0.1664636029747501,7.248968686367009,-0.08601627246681232,0.006646485263052058,0.15006422892286359
MERGED,1,8,0.065651262955994,150,False,0.15989741674249955,10.835005380929996,-0.24843157059770624,0.006389788126807613,0.14997386306974328
MERGED,2,8,0.06571749053386743,162,False,0.15980023037695773,10.7862268454182,-0.24592965408578255,0.0063858891412848905,0.14995391065365893
MERGED,3,8,0.05789470224023407,158,False,0.16239039226764002,10.64440713318395,-0.18622688981299013,0.006491783503147171,0.14997397493681347
MERGED,4,8,0.06566042313262099,148,False,0.1598761036616017,10.85165200826618,-0.24972659029189703,0.006389282021259435,0.1499652736201913
MERGED,5,8,0.05789573479859317,200,False,0.162344763740526,10.625684798182363,-0.18608337371055444,0.006489840304309168,0.14997998802679244
MERGED,6,8,0.03780216830235972,142,False,0.16730386386759205,7.877641552227005,-0.09714107826576718,0.006627357789264053,0.15040636004612765
MERGED,7,8,0.060102604666990134,251,False,0.16596985407170206,2.3669381971697074,-0.011252176813908,0.0066235823647952325,0.15009259678046694
MERGED,8,8,0.0003966246179464777,203,False,0.1667933878077314,10.379410502476585,-0.10999666859879129,0.0066669738998589535,0.14999911969599158
MERGED,9,8,0.05703992798092439,277,False,0.16609783249814153,3.375007415403938,-0.034952812903039226,0.006629287285125143,0.15008676845387725
MERGED,10,8,0.05240492308875041,194,False,0.16406484380669803,10.514056455774874,-0.1468606288349369,0.006555179201869526,0.14998586017886384
MERGED,11,8,0.06565349253494136,161,False,0.15993893871744486,10.843440266001743,-0.24872672917783226,0.006390254127636054,0.14998714257683454
MERGED,12,8,0.057896390472586566,153,False,0.16245073723595188,10.625399434781272,-0.18608147178599993,0.006493997798215403,0.1499818546775863
MERGED,13,8,0.06010255102279769,259,False,0.1659449417622797,2.4449865884231166,-0.013419230139067345,0.006622215089318653,0.1500953885252331
MERGED,14,8,0.057993672400560976,165,False,0.16175624152307252,10.133333817512026,-0.18211836089554928,0.006465440895317783,0.14998679815287957
MERGED,15,8,0.05239578455005733,164,False,0.16372738635963105,10.464685635179324,-0.14657699465591179,0.006545781104151476,0.14995305699148173
MERGED,16,8,0.0008895771748047338,170,False,0.16673358871988037,10.380830977449412,-0.11000310319119525,0.006664471180738179,0.14998881460444577
MERGED,17,8,0.06567101158298172,168,False,0.15989815642632166,10.793501632468788,-0.2467747058943083,0.006389083114712356,0.14998280147447843
MERGED,18,8,0.05240034890820814,186,False,0.16396851314514965,10.477549386643808,-0.14665461940536176,0.006551162511767059,0.14999089791587208
MERGED,19,8,0.057925006629472774,166,False,0.1624398268361732,10.642601898674497,-0.18557899905836145,0.006494085549094514,0.14997318762775375
